title,ontology/title,deathPlace,birthPlace,num_spouses,ontology/birthYear,ontology/deathYear
Grand_Duke_Michael_Pavlovich_of_Russia,,Warsaw,Saint Petersburg,1,1798,1849
Grand_Duke_Nicholas_Mikhailovich_of_Russia,,Russian Soviet Federative Socialist Republic,Tsarskoye Selo,,1859,1919
Grand_Duke_Sergei_Mikhailovich_of_Russia,,Alapayevsk,Borjomi,,1869,1918
Grand_Duke_Vyacheslav_Constantinovich_of_Russia,,Saint Petersburg,Saint Petersburg,,1862,1879
Gregory_Foster,,,,,1866,1931
Growth_of_Pedro_II_of_Brazil,,France,Paço de São Cristóvão,1,1825,1891
Gryfina_of_Halych,,,,1,1248,1309
"Guidobaldo_II_della_Rovere,_Duke_of_Urbino",,Duchy of Urbino,Duchy of Urbino,,1514,1574
Guidobaldo_da_Montefeltro,,Duchy of Urbino,Duchy of Urbino,1,1472,1508
Gunilla_Bielke,,,,1,1568,1597
Gunnora,,,,1,936,5
Guo_Wei,EmperorTaizu of(Later) Zhou,Henan,Hebei,,904,954
Guo_Zongxun,EmperorGong of(Later) Zhou,,Qingfeng County,,953,973
Gurun_Princess_Hexiao,,,,1,1775,1823
Gurun_Princess_Shou'an,,,Beijing,,1826,1860
"Gustav,_Duke_of_Zweibrücken",,Zweibrücken,Stegeborg Castle,,1670,1731
Gustav_III_of_Sweden,,Stockholm Palace,Stockholm,1,1746,1792
Gustavus_Adolphus_of_Sweden,,Electorate of Saxony,Sweden,1,1594,1632
Gustavus_Adolphus_of_the_Palatinate,Prince Palatine,,The Hague,,1632,1641
Guy_I_of_Clermont,,Kortrijk,,,1255,1302
Guy_XVI_de_Laval,,,,2,1476,1531
Gülcemal_Kadınefendi,,Ortaköy,Ottoman Empire,1,1826,1851
Gülfem_Hatun,,Istanbul,,1,1497,1561
Gülruh_Hatun,,Ottoman Empire,,1,1465,1520
Gülüstü_Kadınefendi,,Istanbul,Russian Empire,1,1831,1861
Gülşah_Hatun,,Ottoman Empire,Mut Mersin,1,1433,1487
Gün_Temür_Khan,Khaganof the Mongols or Great Yuan,,,,1377,1402
"Günther_Victor,_Prince_of_Schwarzburg",Prince of Schwarzburg,Sondershausen,Rudolstadt,1,1852,1925
"Hermann,_Prince_of_Hohenlohe-Langenburg",Prince of Hohenlohe-Langenburg,Langenburg,Langenburg,1,1832,1913
"Hermann,_Prince_of_Hohenzollern-Hechingen",Prince of Hohenzollern-Hechingen,Hohenzollern-Hechingen,Lockenhaus,,1751,1810
"Hermann,_Prince_of_Wied",Prince of Wied,Duchy of Nassau,Duchy of Nassau,1,1814,1864
Hermine_Reuss_of_Greiz,,Allied-occupied Germany,Principality of Reuss-Greiz,1,1887,1947
Hessa_bint_Salman_Al_Khalifa,,Bahrain,Al-Sakhir Palace,1,1928,2009
Hoolulu,,,,,1794,1844
Hoysala_Vinayaditya,,,,,1047,1098
Hoşyar_Kadınefendi,,Istanbul,Russian Empire,1,1825,1849
Huan_Shu_of_Quwo,,,,,-802,-731
Hugh_De_Monte_Alto,,,,,1050,1130
Hugh_Evelyn,,,,,1769,1848
Hugh_Magnus,,Compiègne,,,1007,1025
Hui-bin_Jang,,Changdeokgung,South Korea,1,1659,1701
Humaira_Begum,,Rome,,1,1918,2002
Hussa_bint_Ahmed_Al_Sudairi,"['Saudi Queen', 'Mother of Boys']",,,1,1900,1969
Huzaima_bint_Nasser,Queen of Iraq,Mandatory Iraq,Ottoman Empire,1,1884,1935
Hümaşah_Sultan,,Istanbul,Caucasus,1,1634,1672
Hüsnüşah_Hatun,,Istanbul,Mut Mersin,1,1454,1513
"Hans-Adam_I,_Prince_of_Liechtenstein",Prince of Liechtenstein,Vienna,Brno,1,1657,1712
"Hans_Albrecht,_Hereditary_Prince_of_Schleswig-Holstein",Hereditary Prince of Schleswig-Holstein,Zedlinsk,Stiftung Louisenlund,,1917,1944
Hans_Buser,,Prince-Bishopric of Basel,Prince-Bishopric of Basel,1,1513,1544
Hans_Heinrich_XV_von_Hochberg,,France,Silesia,1,1861,1938
Hanut_Singh,Rao Raja,Jodhpur,Jodhpur,,1900,1982
Harriet_Kawahinekipi,,Maui,Kauai,,1823,1843
Harry_Hope,,,,,1865,1959
Harry_Mallaby-Deeley,,,,,1863,1937
Harry_Meysey-Thompson,,,,,1809,1874
Hathloul_bin_Abdulaziz_Al_Saud,,Switzerland,,,1942,2012
Hatice_Halime_Hatun,,Istanbul,Devrekani,2,1415,1502
Hatice_Sultan_(daughter_of_Selim_I),,Constantinople,Edirne,1,1496,1538
Haya_bint_Abdulaziz_Al_Saud,,Riyadh,,,1929,2009
Haydar_Mirza_Safavi,,Qazvin,Iran,,1554,1576
Hayranidil_Kadınefendi,,Ortaköy,Kars,1,1846,1898
Hedvig_Elisabeth_Charlotte_of_Holstein-Gottorp,,Stockholm,Eutin,1,1759,1818
"Hedwig,_Abbess_of_Quedlinburg",,Quedlinburg,Meissen,,1445,1511
"Hedwig_Jagiellon,_Electress_of_Brandenburg",,Neuruppin,Poznań,1,1513,1573
Hedwig_of_Denmark,,Electorate of Saxony,Frederiksborg Castle,1,1581,1641
"Hedwig_of_France,_Countess_of_Mons",Countess of Mons,,,1,970,1013
Hedwig_of_Holstein,,,,1,1260,1324
Hedwig_of_Kalisz,,Stary Sącz,,1,1266,1339
Hedwig_of_Mecklenburg-Güstrow,,Zörbig,Güstrow,1,1666,1735
Hedwig_of_Sagan,,Silesia,,2,1350,1390
"Heinrich_IV,_Prince_Reuss_of_Köstritz",Prince Reuss,,Ernstbrunn,,1919,2012
"Heinrich_LXII,_Prince_Reuss_Younger_Line",Prince Reuss Younger Line,Schleiz,Schleiz,,1785,1854
"Heinrich_LXVII,_Prince_Reuss_Younger_Line",Prince Reuss Younger Line,Principality of Reuss-Gera,Schleiz,,1789,1867
"Heinrich_XIII,_Prince_Reuss_of_Greiz",Prince Reuss of Greiz,Principality of Reuss-Greiz,Greiz,,1747,1817
"Heinrich_XIV,_Prince_Reuss_Younger_Line",Prince Reuss Younger Line,Schleiz,Coburg,1,1832,1913
"Heinrich_XIX,_Prince_Reuss_of_Greiz",Prince Reuss of Greiz,Principality of Reuss-Greiz,Grand Duchy of Hesse,,1790,1836
"Heinrich_XLV,_Hereditary_Prince_Reuss_Younger_Line",Hereditary Prince Reuss Younger Line,,Saalburg-Ebersdorf,,1895,1945
"Heinrich_XX,_Prince_Reuss_of_Greiz",Prince Reuss of Greiz,Principality of Reuss-Greiz,Landgraviate of Hesse-Darmstadt,,1794,1859
"Heinrich_XXII,_Prince_Reuss_of_Greiz",Prince Reuss of Greiz,Principality of Reuss-Greiz,Principality of Reuss-Greiz,1,1846,1902
"Heinrich_XXIV,_Prince_Reuss_of_Greiz",Prince Reuss of Greiz,Greiz,Principality of Reuss-Greiz,,1878,1927
"Heinrich_XXVII,_Prince_Reuss_Younger_Line",Prince Reuss Younger Line,Gera,Principality of Reuss-Gera,1,1858,1928
Helen_of_Anjou,,Albania in the Middle Ages,,1,1230,1314
Helena_Kantakouzene,,Constantinople,Byzantine Empire,1,1333,1396
Helena_Palaiologina,,Nicosia,Morea,1,1428,1458
"Helena_Palaiologina,_Despotess_of_Serbia",,Lefkada,Byzantine Empire,2,1431,1473
Helena_Pedersdatter_Strange,Queen consort of Sweden,,,1,1200,1255
"Helena_of_Hungary,_Duchess_of_Austria",Duchess consort of Austria,,,1,1158,1199
Helena_of_Moscow,,Braslaw,Moscow Kremlin,1,1476,1513
Helvis_of_Brunswick-Grubenhagen,,,,1,1353,1421
Helvis_of_Ibelin,,,,2,1178,1216
Hemma,,Duchy of Bavaria,Duchy of Bavaria,1,803,876
"Henri,_Count_of_Brionne",Count of Brionne,France,,,1661,1713
"Henri,_Duke_of_Elbeuf",Duke of Elbeuf,France,France,,1661,1748
"Henri_Louis,_Prince_of_Guéméné",Prince of Guéméné,Sychrov Castle,France,1,1745,1809
Henrietta_Maria_of_France,,Colombes,Louvre,1,1609,1669
Henrietta_of_England,Duchess of Orléans,Château de Saint-Cloud,Bedford_House_Exeter,1,1644,1670
Henriette_Louise_de_Bourbon,Abbess of Beaumont-lès-Tours,,Palace of Versailles,,1703,1772
"Henry,_Duke_of_Parma",Duke of Parma,Lucca,Rorschach Switzerland,,1873,1939
"Henry,_Duke_of_Saxe-Römhild",,Römhild,Gotha,1,1650,1710
"Henry,_Duke_of_Schleswig",,,,,1342,1375
"Henry_Frederick,_Hereditary_Prince_of_the_Palatinate",Electoral Prince of the Palatinate,Haarlemmermeer,,,1614,1629
Henry_Hibbert,,,,,1850,1927
"Henry_II,_Holy_Roman_Emperor",,Kingdom of Germany,Kingdom of Germany,,973,1024
"Henry_II,_Margrave_of_Meissen","['Margrave of Meissen', 'Margrave of the Ostmark']",,,1,1103,1123
Henry_II_of_England,,Château de Chinon,Le Mans,1,1133,1189
"Henry_IV,_Burgrave_of_Plauen",,Stadtsteinach,,,1510,1554
"Henry_IV,_Duke_of_Mecklenburg",Duke of Mecklenburg,,,1,1417,1477
"Henry_IV,_Holy_Roman_Emperor",Holy Roman Emperor,Liège,Royal_palace_at_Goslar,2,1050,1106
Henry_I_of_France,King of the Franks (more...),Vitry-aux-Loges,Reims,2,1008,1060
Henry_Peek,,,,,1825,1898
Henry_Stracey,,,,,1802,1885
"Henry_V,_Burgrave_of_Plauen",,Hof Bavaria,Andělská Hora,1,1533,1568
"Henry_V,_Duke_of_Mecklenburg",,Schwerin,,2,1479,1552
"Henry_V,_Holy_Roman_Emperor",,Utrecht,Duchy of Saxony,1,1086,1125
"Henry_VI,_Burgrave_of_Plauen",,Schleiz,Meissen,,1536,1572
"Henry_VI,_Count_of_Luxembourg",Count of Luxemburg Durbuy Laroche and Arlon,Worringen,,1,1240,1288
"Henry_VI,_Holy_Roman_Emperor",,Messina,Nijmegen,1,1165,1197
"Henry_VII,_Holy_Roman_Emperor",,Kingdom of Italy (Holy Roman Empire),County of Hainaut,1,1275,1313
Henry_Wako_Muloki,Kyabazinga of Busoga,Kampala,Bulamogi,1,1921,2008
Henry_of_Antioch,,,,1,1198,1276
Heraclius_I_of_Kakheti,,Isfahan,,1,1642,1709
Herbert_Cory,,,,,1857,1933
Herbert_Mackworth,,,,,1687,1765
"Hercule,_Duke_of_Montbazon",Duke of Montbazon,Couziers,,,1568,1654
"Hercule_Mériadec,_Duke_of_Rohan-Rohan","['Prince of Soubise', 'Duke of Rohan-Rohan']",,France,2,1669,1749
"Hercule_Mériadec,_Prince_of_Guéméné",Duc de MontbazonPrince de Guéméné,Sainte_Maure,,1,1688,1757
Haakon_the_Young,,Tønsberg,Bergen,1,1232,1257
Haile_Selassie_Gugsa,,Ambo Ethiopia,,1,1907,1985
Hakeem_Noor-ud-Din,Leader of the Faithful,Presidencies and provinces of British India,Presidencies and provinces of British India,,1841,1914
Hamad_bin_Abdullah_Al_Thani,,Dukhan,Doha,,1896,1948
Hamide_Ayşe_Sultan,,Yıldız,Yıldız Palace,,1887,1960
Hamidullah_Khan,,,,,1894,1960
Hamilton_Kerr,,,,,1903,1974
Hamir_Singh_II,MaharanaofMewar,,,,1762,1778
Hannah_Lightfoot,,,,,1730,1759
Ibikunle_Akitoye,Oba of Lagos,Lagos,Lagos,,1871,1928
Ibrahim_Kura_of_Borno,,Kanem-Bornu Empire,,,1840,1885
Iffat_Al-Thunayan,,Riyadh,Constantinople,1,1916,2000
Ignatius_Mouradgea_d'Ohsson,,Bièvres,Constantinople,,1740,1807
Igwe_Okafo,Obi of Otolo,Nnewi,Nnewi,,1830,1891
Ikbal_Hanimefendi,,Palestine (region),Peninsula,1,1876,1941
Imperial_Noble_Consort_Chunhui,,,,1,1713,1760
Imperial_Noble_Consort_Jingyi,,,,1,1856,1932
Imperial_Noble_Consort_Qinggong,,,,1,1724,1774
Imperial_Noble_Consort_Ronghui,,,,1,1854,1933
Imperial_Noble_Consort_Zhuanghe,,,,1,1857,1921
Imperial_Noble_Consort_Zhuangshun,,,,1,1822,1866
Imru_Haile_Selassie,Leul Ras,Addis Ababa,Shire Ethiopia,1,1892,1980
Indra_IV,,,,,973,982
"Infanta_Adelgundes,_Duchess_of_Guimarães","['Countess of Bardi', 'Duchess of Guimarães']",Bern,Wertheim am Main,1,1858,1946
Infanta_Benedita_of_Portugal,Princess of BrazilDuchess of Braganza(more...),Kingdom of Portugal,Kingdom of Portugal,1,1746,1829
Infanta_Blanca_of_Spain,Archduchess of Austria; Princess of Hungary Bohemia and Tuscany,Tuscany,Styria,1,1868,1949
Infanta_Maria_Ana_Vitória_of_Portugal,,Casita del Infante,Queluz National Palace,1,1768,1788
Infanta_Maria_Cristina_of_Spain,Infanta of Spain; Contessa Marone,Madrid,Madrid,,1911,1996
Infanta_Maria_Cristina_of_Spain_(1833–1902),Infanta of Portugal and Spain,Madrid,Madrid,1,1833,1902
Infanta_Maria_Josefa_of_Spain,,Madrid,Gaeta,,1744,1801
Infanta_Maria_Josepha_of_Portugal,Duchess in Bavaria,Munich,Wertheim am Main,1,1857,1943
Infanta_Maria_Teresa_Rafaela_of_Spain,Dauphine of France,France,Royal Alcazar of Madrid,1,1726,1746
Infanta_Maria_Theresa_of_Portugal,Archduchess Maria Theresa of Austria,Austria,Kleinheubach,1,1855,1944
Infanta_Maria_das_Neves_of_Portugal,Duchess of San Jaime,Austria,Kleinheubach,1,1852,1941
Infanta_María_Amalia_of_Spain_(1779–1798),,Royal Palace of Madrid,Royal Palace of El Pardo,1,1779,1798
"Infante_Alfonso,_Duke_of_Calabria",Infante of Spain Duke of Calabria and Count of Caserta,Madrid,Madrid,1,1901,1964
"Infante_Alfonso,_Duke_of_Galliera",,Sanlúcar de Barrameda,Madrid,1,1886,1975
Infante_Alfonso_of_Spain,Infante of Spain,Estoril,Kingdom of Italy,,1941,1956
"Infante_Alvaro,_Duke_of_Galliera",,Monte Carlo,Coburg,1,1910,1997
"Infante_Antonio,_Duke_of_Galliera",,France,Seville,1,1866,1930
Infante_Antonio_Pascual_of_Spain,,El Escorial,Caserta,1,1755,1817
"Infante_Carlos,_Count_of_Montemolin",Count of Montemolín,Austrian Empire,Madrid,1,1818,1861
"Infante_Enrique,_Duke_of_Seville",Duke of Seville,Madrid,Seville,,1823,1870
Infante_Fernando_of_Bourbon_and_Braganza,Infante of Spain,,Madrid,,1824,1861
Infante_Fernando_of_Portugal,,Kingdom of Portugal,Kingdom of Portugal,,1846,1861
Infante_Francisco_Javier_of_Spain,Infante of Spain,El Escorial,Palace of Portici,,1757,1771
"Infante_Philip,_Duke_of_Calabria",Duke of Calabria,Palace of Portici,Palace of Portici,,1747,1777
Ingeborg_Eriksdotter_of_Sweden,,,,1,1212,1254
Ingeborg_Eriksdottir_of_Norway,Duchess consort of Finland,,,1,1297,1357
Ingeborg_Magnusdotter_of_Sweden,,Roskilde,Sweden,1,1277,1319
"Ingeborg_of_Denmark,_Duchess_of_Mecklenburg",Duchess of Mecklenburg-Schwerin,Mecklenburg,Sønderborg Castle,1,1347,1370
"Ingeborg_of_Denmark,_Queen_of_Norway",,,Denmark,1,1244,1287
Ingeborg_of_Mecklenburg-Schwerin,"['Electress consort of Bradenburg', 'Countess of Holstein-Rendsburg']",,,2,1343,1395
Ingeborg_of_Sweden_(1263–1292),Countess consort of Holstein-Plön,,,1,1263,1292
Ingegerd_Olofsdotter_of_Sweden,Grand Princess consort of Kievan Rus',,Sweden,1,1001,1050
Inşirah_Hanımefendi,,Egypt,Georgia (country),1,1887,1930
Ippolita_Maria_Sforza,Duchess of Calabria,Naples,Cremona,1,1446,1484
Ippolita_Maria_Sforza_(1493–1501),,Ischia,Milan,,1493,1501
Ippolita_Trivulzio,,Prince's Palace of Monaco,Duchy of Milan,1,1600,1638
Irakli_Bagration_of_Mukhrani,,Mardrid,Georgia (country),,1909,1977
Irene_of_Brunswick,Byzantine Empress consort,,,,1293,1324
Irina_Godunova,,Novodevichy Convent,,1,1557,1603
Irina_Paley,,,,1,1903,1990
Irina_Yusupova,,Cormeilles,Saint Petersburg,,1915,1983
Çiçek_Hatun,,Egypt,Muradiye Complex,1,1443,1498
Đinh_Bộ_Lĩnh,"['Emperor ofĐại Cồ Việt', 'Emperor Đại Thắng Minh']",Hoa Lư,Gia Viễn District,1,924,979
Đinh_Phế_Đế,Emperor ofĐại Cồ Việt,,,,974,1001
Isaac_Davis_(Hawaii),High ChiefAikake,Kingdom of Hawaii,Pembrokeshire,,1758,1810
"Isabel_Luísa,_Princess_of_Beira",Princess of Beira,Palhavã,Ribeira Palace,,1669,1690
"Isabel_Maria_de_Alcântara,_Duchess_of_Goiás","['Duchess of Goiás', 'Countess of Treuberg', 'Baroness of Holsen']",Kingdom of Bavaria,Empire of Brazil,,1824,1898
Isabel_Marshal,Countess of Hertford; Countess of Cornwall,Berkhamsted Castle,Wales,2,1200,1240
Isabel_Stuart,,London,St James's Palace,,1676,1681
Isabel_of_Barcelos,Lady of Reguengos de Monsaraz Colares and Belas,Arévalo,Barcelos Portugal,1,1402,1466
"Isabel_of_Braganza,_Duchess_of_Guimarães",,Vila Viçosa,,1,1514,1576
"Isabella,_Countess_of_Bedford",,,Woodstock Palace,1,1332,1382
"Isabella,_Countess_of_Vertus",'suo jure'' Countess of Vertus,Pavia,Bois-de-Vincennes,1,1348,1373
Isabella_I_of_Castile,,Medina del Campo,Madrigal de las Altas Torres,1,1451,1504
"Isabella_d'Este,_Duchess_of_Parma",,Ducal Palace of Colorno,Ducal Palace of Modena,1,1634,1666
Isabella_del_Balzo,Queen of Naples,,,1,1465,1533
"Isabella_of_Aragon,_Countess_of_Urgell",,,Barcelona,1,1376,1424
"Isabella_of_Aragon,_Queen_of_Germany",,,,1,1305,1330
"Isabella_of_Burgundy,_Queen_of_Germany",,,,1,1270,1323
"Isabella_of_France,_Dauphine_of_Viennois",,,,1,1312,1348
"Isabella_of_France,_Queen_of_Navarre",,Provence,,1,1241,1271
"Isabella_of_Navarre,_Countess_of_Armagnac",Countess of Armagnac,,Kingdom of Navarre,1,1395,1450
Isabella_of_Portugal,,Toledo Spain,Lisbon,1,1503,1539
Isabella_of_Savoy,Hereditary Princess of Modena,,,1,1591,1626
"Isabella_of_Scotland,_Duchess_of_Brittany",,,,1,1426,1494
"Isabella_of_Urgell,_Duchess_of_Coimbra","['Duchess of Coimbra', 'Dame of Montemor']",Coimbra,Crown of Aragon,1,1409,1443
"Isabella_of_Valois,_Duchess_of_Bourbon",,,,1,1313,1383
Isabella_of_Viseu,Duchess of Braganza,,,1,1451,1521
Ismail_Chirine,,Alexandria,Alexandria,1,1919,1994
Ismihan_Sultan,,Istanbul,Manisa,1,1544,1585
Itzamnaaj_K'awiil,KingofDos Pilas,,,,25,726
Ivan_Asen_IV_of_Bulgaria,,,,,1326,1349
Izabela_Maria_Lubomirska,,,Przeworsk,1,1808,1868
Jin_Yunying,,China,Beijing,1,1913,1992
Jirgalang,Prince Zheng of the First Rank,,,,1599,1655
"Joachim,_4th_Prince_Murat",,Chambly Oise,Bordentown New Jersey,,1834,1901
"Joachim,_5th_Prince_Murat",,Chambly Oise,France,,1856,1932
"Joachim,_6th_Prince_Murat",,France,France,,1885,1938
"Joachim,_7th_Prince_Murat",,Croix de guerre 1939–1945 (France),Neuilly-sur-Seine,,1920,1944
"Joachim,_Count_of_Schönburg-Glauchau",Count of Schönburg-Glauchau,Passau,Glauchau,,1929,1998
"Joachim_Ernst,_Duke_of_Anhalt",Duke of Anhalt,Buchenwald concentration camp,Ballenstedt,,1901,1947
"Joachim_Ernst,_Margrave_of_Brandenburg-Ansbach",,Germany,Cölln,1,1583,1625
"Joan,_Countess_of_Ponthieu",,Abbeville,,1,1220,1279
"Joan,_Heiress_of_Navarre","['Regent and Heiress of Navarre', 'Countess consort of Foix']",Béarn,,1,1382,1412
"Joan_I,_Countess_of_Auvergne",,,,2,1326,1360
"Joan_II,_Countess_of_Burgundy",,Roye Somme,,1,1292,1330
"Joan_III,_Countess_of_Burgundy",,,,1,1308,1349
Joan_of_Armagnac,Duchess of Berry,,,1,1346,1387
"Joan_of_France,_Duchess_of_Brittany",,Vannes,Kingdom of France,1,1391,1433
Joan_of_France_(1351–1371),,France,,,1351,1371
Joan_of_Lancaster,Baroness de Mowbray,Yorkshire,Norfolk,1,1310,1349
Joan_of_Savoy,,Dijon,,1,1310,1344
"Joan_of_Valois,_Duchess_of_Alençon","['Duchess of Alençon', 'Countess of Perche']",Angers,Blois,1,1409,1432
"Joan_of_Valois,_Queen_of_Navarre",,Évreux,Châteauneuf-sur-Loire,1,1343,1373
Joan_the_Lame,,,,1,1293,1348
"Joanna,_Duchess_of_Durazzo",,Castel dell'Ovo,,2,1344,1387
Joanna_Elisabeth_of_Holstein-Gottorp,,France,Gottorf Castle,1,1712,1760
Joanna_Sophia_of_Bavaria,Duchess consort of Austria,Vienna,,1,1373,1410
"Joanna_of_Aragon,_Countess_of_Ampurias",,Empúries,Barcelona,1,1344,1385
"Joanna_of_Aragon,_Countess_of_Foix",,Valencia,Daroca,1,1375,1407
Joanna_of_Bavaria,,,,1,1362,1386
Jocelyn_Lucas,,,,,1889,1980
Joel_Hulu_Mahoe,,Koloa Hawaii,Kona District Hawaii,,1831,1891
"Johann,_Count_of_Leiningen-Dagsburg-Falkenburg",Count of Leiningen-Dagsburg,Broich_Castle,Broich_Castle,1,1662,1698
"Johann_Ernst_III,_Duke_of_Saxe-Weimar",,Weimar,Weimar,2,1664,1707
"Johann_Georg,_Chevalier_de_Saxe","['Chevalier de Saxe', 'Governor of Dresden']",Zinzendorfschen_Garden,,,1704,1774
"Johann_II,_Duke_of_Saxe-Weimar",,Saxe-Weimar,Electorate of Saxony,1,1570,1605
Johann_II_of_Nassau-Saarbrücken,,Vehingen,Saarbrücken,,1423,1472
"Johann_Philipp,_Duke_of_Saxe-Altenburg",,Altenburg,Torgau,1,1597,1639
"Johann_Wilhelm,_Duke_of_Saxe-Jena",,Jena,Jena,,1675,1690
"Johann_Wilhelm,_Duke_of_Saxe-Weimar",,Saxe-Weimar,Electorate of Saxony,1,1530,1573
Johanna_Elisabeth_of_Baden-Durlach,Duchess consort of Württemberg-Stuttgart,,Karlsburg Castle,1,1680,1757
"Johannes,_11th_Prince_of_Thurn_and_Taxis",Prince of Thurn and Taxis,Munich,Regensburg,1,1926,1990
"John,_3rd_Earl_of_Kent",,,Arundel Castle,,1330,1352
"John,_Elector_of_Saxony",,Schweinitz,Electorate of Saxony,2,1468,1532
"John,_Hereditary_Prince_of_Saxony",Hereditary Prince of Saxony,Dresden,Dresden,1,1498,1537
"John,_Margrave_of_Brandenburg-Küstrin",Margrave of Brandenburg-Küstrin,,,1,1513,1571
"John,_Prince_of_Antioch",Prince of Antioch,Nicosia,,1,1431,1457
"John,_Prince_of_Portugal_(1451)",Prince of Portugal,,Sintra National Palace,,1451,1451
John_Armytage,,,,,1732,1758
John_Aubrey-Fletcher,,,,,1912,1992
John_Bryn_Edwards,,,,,1889,1922
"John_Casimir,_Duke_of_Saxe-Coburg",,Coburg,Gotha,2,1564,1633
"John_Casimir,_Prince_of_Anhalt-Dessau",Prince of Anhalt-Dessau,Dessau,Dessau,1,1596,1660
James_Rivett-Carnac,,,,,1784,1846
"James_Stuart,_Duke_of_Cambridge",Duke of Cambridge;Earl of Cambridge;Baron of Dauntsey,Richmond Palace,St James's Palace,,1663,1667
Jane_Lahilahi,,Honolulu,Kawaihae Hawaii,2,1813,1862
Jane_Loeau,,Honolulu,Waimea Kauai County Hawaii,,1828,1873
Jankibai,,,,1,1675,1700
Jawan_Singh,Ruler ofUdaipur State,,,,1821,1838
Jayappaji_Rao_Scindia,Sardar,Nagaur,,,1720,1755
"Jean_Gaston,_Duke_of_Valois",Duke of Valois,Luxembourg Palace,Luxembourg Palace,,1650,1652
"Jean_Marie,_Duke_of_Châteauvillain",Duke of Châteauvillain,Hôtel de Toulouse,Hôtel de Toulouse,,1748,1755
Jeanne_Bonaparte,Marquise de Villeneuve-Escaplon,Paris,Orval Abbey,1,1861,1910
Jeanne_d'Albret,,,Saint-Germain-en-Laye,2,1528,1572
Jeanne_de_Laval,,Maine-et-Loire,France,1,1433,1498
Jehangir_Cowasji_Jehangir_Readymoney,,,,,1853,1934
"John_Ernest,_Duke_of_Saxe-Coburg","['Landgrave of Thuringia', 'Duke of Saxe-Coburg']",Coburg,Coburg,,1521,1553
"John_Ernest,_Duke_of_Saxe-Eisenach",,Eisenach,Gotha,2,1566,1638
"John_Ernest_I,_Duke_of_Saxe-Weimar",,Martin Slovakia,Altenburg,,1594,1626
"John_Ernest_II,_Duke_of_Saxe-Weimar",,Weimar,Weimar,1,1627,1683
John_Esplen,,,,,1863,1930
"John_Frederick_II,_Duke_of_Saxony",,Schloss_Steyer,Torgau,2,1529,1595
John_Fulton_(instrument_maker),John Fulton,Fenwick East Ayrshire,Fenwick East Ayrshire,,1803,1853
"John_George_I,_Duke_of_Saxe-Eisenach",Duke of Saxe-Eisenach,Eckhartshausen,Weimar,1,1634,1686
"John_George_I,_Prince_of_Anhalt-Dessau",Prince of Anhalt-Dessau,Dessau,Harzgerode,1,1567,1618
"John_George_II,_Duke_of_Saxe-Eisenach",,Eisenach,Friedewald,1,1665,1698
"John_George_II,_Prince_of_Anhalt-Dessau",Prince of Anhalt-Dessau,Berlin,Dessau,1,1627,1693
"John_Henry,_Margrave_of_Moravia",,Brno,,2,1322,1375
"John_I,_Duke_of_Saxony","['(officially:)', 'Duke of Saxony Angria and Westphalia']",Wittenberg,,1,1249,1285
"John_I,_Margrave_of_Brandenburg",Margrave of Brandenburg,,,,1213,1266
"John_II,_Count_of_Saarbrücken","['Count of Saarbrücken', 'Seigneur of Commercy']",,,,1310,1381
"John_II,_Duke_of_Saxe-Lauenburg",,,,1,1275,1322
"John_II,_Duke_of_Schleswig-Holstein-Haderslev",,Haderslev,Haderslev,,1521,1580
"John_IV,_Duke_of_Mecklenburg",,Schwerin,,1,1370,1422
John_Kinloch,,,,,1849,1910
John_Neeld,,,,,1805,1891
John_Redmond_Freke,,,,,1707,1764
John_Sigismund_Vasa,,Warsaw,Warsaw,,1652,1652
John_Smith-Burges,,,,,1734,1803
"John_Tristan,_Count_of_Valois",Count of Valois,Tunis,Egypt,1,1250,1270
"John_V,_Duke_of_Mecklenburg",,,,,1418,1442
"John_V,_Duke_of_Saxe-Lauenburg",,,,1,1439,1507
John_VII_of_Werle,,,,1,1375,1414
"John_William_III,_Duke_of_Saxe-Eisenach",,Eisenach,Friedewald,3,1666,1729
John_William_Pitt_Kinau,,Kohala Hawaii,,,1842,1859
"John_of_Castile,_Lord_of_Valencia_de_Campos","['Lord of Valencia de Campos', 'Lord of Biscay', 'King of León Galicia and Seville']",Pinos Puente,Seville,1,1260,1319
John_of_Denmark_(1518–1532),,Regensburg,Denmark,,1518,1532
"John_of_Foix,_Viscount_of_Narbonne","['Count of Étampes', 'Viscount of Narbonne']",France,,1,1450,1500
"John_of_Luxembourg,_Lord_of_Beauvoir",,,,1,1370,1397
"Josef_Friedrich_Wilhelm,_Prince_of_Hohenzollern-Hechingen",Prince of Hohenzollern-Hechingen,Hechingen,Bayreuth,,1717,1798
"Joseph,_4th_Prince_Kinsky_of_Wchinitz_and_Tettau",Prince Kinsky of Wchinitz and Tettau,Kingdom of Bohemia,Habsburg Monarchy,,1751,1798
"Joseph,_Count_of_Harcourt",Count of Harcourt,France,France,,1679,1739
"Joseph,_Duke_of_Parma",Duke of Parma,Lucca,Biarritz,,1875,1950
"Joseph,_Duke_of_Saxe-Altenburg",Duke of Saxe-Altenburg,Duchy of Saxe-Altenburg,Hildburghausen,1,1789,1868
"Joseph,_Hereditary_Prince_of_Hesse-Rotenburg",Hereditary Prince of Hesse-Rotenburg,Rotenburg an der Fulda,Bad Schwalbach,,1705,1744
