title,ontology/title,deathPlace,birthPlace,num_spouses,ontology/birthYear,ontology/deathYear,birthCountry
"Guidobaldo_II_della_Rovere,_Duke_of_Urbino",,,,,1514,1574,
Guidobaldo_da_Montefeltro,,,,,1472,1508,
Gunilla_Bielke,,,,,1568,1597,
Gunnora,,,,,936,5,
Guo_Wei,EmperorTaizu of(Later) Zhou,,,,904,954,China
Guo_Zongxun,EmperorGong of(Later) Zhou,,,,953,973,
Gurun_Princess_Hexiao,,,,,1775,1823,
Gurun_Princess_Shou'an,,,,,1826,1860,
"Gustav,_Duke_of_Zweibrücken",,,,,1670,1731,
Gustav_III_of_Sweden,,,,,1746,1792,
Gustavus_Adolphus_of_Sweden,,,,,1594,1632,Sweden
Gustavus_Adolphus_of_the_Palatinate,Prince Palatine,,,,1632,1641,Netherlands
Guy_I_of_Clermont,,,,,1255,1302,
Guy_XVI_de_Laval,,,,,1476,1531,
Gülcemal_Kadınefendi,,,,,1826,1851,
Gülfem_Hatun,,,,,1497,1561,
Gülruh_Hatun,,,,,1465,1520,
Gülüstü_Kadınefendi,,,,,1831,1861,
Gülşah_Hatun,,,,,1433,1487,
Gün_Temür_Khan,Khaganof the Mongols or Great Yuan,,,,1377,1402,
"Günther_Victor,_Prince_of_Schwarzburg",Prince of Schwarzburg,,,,1852,1925,
"Hermann,_Prince_of_Hohenlohe-Langenburg",Prince of Hohenlohe-Langenburg,,,,1832,1913,
"Hermann,_Prince_of_Hohenzollern-Hechingen",Prince of Hohenzollern-Hechingen,,,,1751,1810,
"Hermann,_Prince_of_Wied",Prince of Wied,,,,1814,1864,
Hermine_Reuss_of_Greiz,,,,,1887,1947,Germany
Hessa_bint_Salman_Al_Khalifa,,,,,1928,2009,
Hoolulu,,,,,1794,1844,
Hoysala_Vinayaditya,,,,,1047,1098,
Hoşyar_Kadınefendi,,,,,1825,1849,
Huan_Shu_of_Quwo,,,,,-802,-731,
Hugh_De_Monte_Alto,,,,,1050,1130,
Hugh_Evelyn,,,,,1769,1848,
Hugh_Magnus,,,,,1007,1025,
Hui-bin_Jang,,,,,1659,1701,
Humaira_Begum,,,,,1918,2002,
Hussa_bint_Ahmed_Al_Sudairi,"['Saudi Queen', 'Mother of Boys']",,,,1900,1969,
Huzaima_bint_Nasser,Queen of Iraq,,,,1884,1935,
Hümaşah_Sultan,,,,,1634,1672,
Hüsnüşah_Hatun,,,,,1454,1513,
"Hans-Adam_I,_Prince_of_Liechtenstein",Prince of Liechtenstein,,,,1657,1712,
"Hans_Albrecht,_Hereditary_Prince_of_Schleswig-Holstein",Hereditary Prince of Schleswig-Holstein,,,,1917,1944,Germany
Hans_Buser,,,,,1513,1544,
Hans_Heinrich_XV_von_Hochberg,,,,,1861,1938,Poland
Hanut_Singh,Rao Raja,,,,1900,1982,
Harriet_Kawahinekipi,,,,,1823,1843,
Harry_Hope,,,,,1865,1959,
Harry_Mallaby-Deeley,,,,,1863,1937,
Harry_Meysey-Thompson,,,,,1809,1874,
Hathloul_bin_Abdulaziz_Al_Saud,,,,,1942,2012,
Hatice_Halime_Hatun,,,,,1415,1502,
Hatice_Sultan_(daughter_of_Selim_I),,,,,1496,1538,
Haya_bint_Abdulaziz_Al_Saud,,,,,1929,2009,
Haydar_Mirza_Safavi,,,,,1554,1576,
Hayranidil_Kadınefendi,,,,,1846,1898,
Hedvig_Elisabeth_Charlotte_of_Holstein-Gottorp,,,,,1759,1818,
"Hedwig,_Abbess_of_Quedlinburg",,,,,1445,1511,
"Hedwig_Jagiellon,_Electress_of_Brandenburg",,,,,1513,1573,
Hedwig_of_Denmark,,,,,1581,1641,Denmark
"Hedwig_of_France,_Countess_of_Mons",Countess of Mons,,,,970,1013,
Hedwig_of_Holstein,,,,,1260,1324,
Hedwig_of_Kalisz,,,,,1266,1339,
Hedwig_of_Mecklenburg-Güstrow,,,,,1666,1735,
Hedwig_of_Sagan,,,,,1350,1390,
"Heinrich_IV,_Prince_Reuss_of_Köstritz",Prince Reuss,,,,1919,2012,
"Heinrich_LXII,_Prince_Reuss_Younger_Line",Prince Reuss Younger Line,,,,1785,1854,
"Heinrich_LXVII,_Prince_Reuss_Younger_Line",Prince Reuss Younger Line,,,,1789,1867,
"Heinrich_XIII,_Prince_Reuss_of_Greiz",Prince Reuss of Greiz,,,,1747,1817,
"Heinrich_XIV,_Prince_Reuss_Younger_Line",Prince Reuss Younger Line,,,,1832,1913,
"Heinrich_XIX,_Prince_Reuss_of_Greiz",Prince Reuss of Greiz,,,,1790,1836,
"Heinrich_XLV,_Hereditary_Prince_Reuss_Younger_Line",Hereditary Prince Reuss Younger Line,,,,1895,1945,
"Heinrich_XX,_Prince_Reuss_of_Greiz",Prince Reuss of Greiz,,,,1794,1859,
"Heinrich_XXII,_Prince_Reuss_of_Greiz",Prince Reuss of Greiz,,,,1846,1902,
"Heinrich_XXIV,_Prince_Reuss_of_Greiz",Prince Reuss of Greiz,,,,1878,1927,
"Heinrich_XXVII,_Prince_Reuss_Younger_Line",Prince Reuss Younger Line,,,,1858,1928,
Helen_of_Anjou,,,,,1230,1314,
Helena_Kantakouzene,,,,,1333,1396,
Helena_Palaiologina,,,,,1428,1458,Greece
"Helena_Palaiologina,_Despotess_of_Serbia",,,,,1431,1473,
Helena_Pedersdatter_Strange,Queen consort of Sweden,,,,1200,1255,
"Helena_of_Hungary,_Duchess_of_Austria",Duchess consort of Austria,,,,1158,1199,
Helena_of_Moscow,,,,,1476,1513,
Helvis_of_Brunswick-Grubenhagen,,,,,1353,1421,
Helvis_of_Ibelin,,,,,1178,1216,
Hemma,,,,,803,876,
"Henri,_Count_of_Brionne",Count of Brionne,,,,1661,1713,
"Henri,_Duke_of_Elbeuf",Duke of Elbeuf,,,,1661,1748,France
"Henri_Louis,_Prince_of_Guéméné",Prince of Guéméné,,,,1745,1809,France
Henrietta_Maria_of_France,,,,,1609,1669,
Henrietta_of_England,Duchess of Orléans,,,,1644,1670,
Henriette_Louise_de_Bourbon,Abbess of Beaumont-lès-Tours,,,,1703,1772,
"Henry,_Duke_of_Parma",Duke of Parma,,,,1873,1939,
"Henry,_Duke_of_Saxe-Römhild",,,,,1650,1710,
"Henry,_Duke_of_Schleswig",,,,,1342,1375,
"Henry_Frederick,_Hereditary_Prince_of_the_Palatinate",Electoral Prince of the Palatinate,,,,1614,1629,
Henry_Hibbert,,,,,1850,1927,
"Henry_II,_Holy_Roman_Emperor",,,,,973,1024,Germany
"Henry_II,_Margrave_of_Meissen","['Margrave of Meissen', 'Margrave of the Ostmark']",,,,1103,1123,
Henry_II_of_England,,,,,1133,1189,
"Henry_IV,_Burgrave_of_Plauen",,,,,1510,1554,
"Henry_IV,_Duke_of_Mecklenburg",Duke of Mecklenburg,,,,1417,1477,
"Henry_IV,_Holy_Roman_Emperor",Holy Roman Emperor,,,,1050,1106,
Henry_I_of_France,King of the Franks (more...),,,,1008,1060,
Henry_Peek,,,,,1825,1898,
Henry_Stracey,,,,,1802,1885,
"Henry_V,_Burgrave_of_Plauen",,,,,1533,1568,
"Henry_V,_Duke_of_Mecklenburg",,,,,1479,1552,
"Henry_V,_Holy_Roman_Emperor",,,,,1086,1125,
"Henry_VI,_Burgrave_of_Plauen",,,,,1536,1572,
"Henry_VI,_Count_of_Luxembourg",Count of Luxemburg Durbuy Laroche and Arlon,,,,1240,1288,
"Henry_VI,_Holy_Roman_Emperor",,,,,1165,1197,
"Henry_VII,_Holy_Roman_Emperor",,,,,1275,1313,
Henry_Wako_Muloki,Kyabazinga of Busoga,,,,1921,2008,
Henry_of_Antioch,,,,,1198,1276,
Heraclius_I_of_Kakheti,,,,,1642,1709,
Herbert_Cory,,,,,1857,1933,
Herbert_Mackworth,,,,,1687,1765,
"Hercule,_Duke_of_Montbazon",Duke of Montbazon,,,,1568,1654,
"Hercule_Mériadec,_Duke_of_Rohan-Rohan","['Prince of Soubise', 'Duke of Rohan-Rohan']",,,,1669,1749,France
"Hercule_Mériadec,_Prince_of_Guéméné",Duc de MontbazonPrince de Guéméné,,,,1688,1757,
Haakon_the_Young,,,,,1232,1257,Norway
Haile_Selassie_Gugsa,,,,,1907,1985,
Hakeem_Noor-ud-Din,Leader of the Faithful,,,,1841,1914,
Hamad_bin_Abdullah_Al_Thani,,,,,1896,1948,
Hamide_Ayşe_Sultan,,,,,1887,1960,
Hamidullah_Khan,,,,,1894,1960,
Hamilton_Kerr,,,,,1903,1974,
Hamir_Singh_II,MaharanaofMewar,,,,1762,1778,
Hannah_Lightfoot,,,,,1730,1759,
Ibikunle_Akitoye,Oba of Lagos,,,,1871,1928,
Ibrahim_Kura_of_Borno,,,,,1840,1885,
Iffat_Al-Thunayan,,,,,1916,2000,
Ignatius_Mouradgea_d'Ohsson,,,,,1740,1807,
Igwe_Okafo,Obi of Otolo,,,,1830,1891,
Ikbal_Hanimefendi,,,,,1876,1941,
Imperial_Noble_Consort_Chunhui,,,,,1713,1760,
Imperial_Noble_Consort_Jingyi,,,,,1856,1932,
Imperial_Noble_Consort_Qinggong,,,,,1724,1774,
Imperial_Noble_Consort_Ronghui,,,,,1854,1933,
Imperial_Noble_Consort_Zhuanghe,,,,,1857,1921,
Imperial_Noble_Consort_Zhuangshun,,,,,1822,1866,
Imru_Haile_Selassie,Leul Ras,,,,1892,1980,
Indra_IV,,,,,973,982,
"Infanta_Adelgundes,_Duchess_of_Guimarães","['Countess of Bardi', 'Duchess of Guimarães']",,,,1858,1946,Germany
Infanta_Benedita_of_Portugal,Princess of BrazilDuchess of Braganza(more...),,,,1746,1829,
Infanta_Blanca_of_Spain,Archduchess of Austria; Princess of Hungary Bohemia and Tuscany,,,,1868,1949,
Infanta_Maria_Ana_Vitória_of_Portugal,,,,,1768,1788,
Infanta_Maria_Cristina_of_Spain,Infanta of Spain; Contessa Marone,,,,1911,1996,Spain
Infanta_Maria_Cristina_of_Spain_(1833–1902),Infanta of Portugal and Spain,,,,1833,1902,Spain
Infanta_Maria_Josefa_of_Spain,,,,,1744,1801,
Infanta_Maria_Josepha_of_Portugal,Duchess in Bavaria,,,,1857,1943,
Infanta_Maria_Teresa_Rafaela_of_Spain,Dauphine of France,,,,1726,1746,Spain
Infanta_Maria_Theresa_of_Portugal,Archduchess Maria Theresa of Austria,,,,1855,1944,
Infanta_Maria_das_Neves_of_Portugal,Duchess of San Jaime,,,,1852,1941,
Infanta_María_Amalia_of_Spain_(1779–1798),,,,,1779,1798,
"Infante_Alfonso,_Duke_of_Calabria",Infante of Spain Duke of Calabria and Count of Caserta,,,,1901,1964,Spain
"Infante_Alfonso,_Duke_of_Galliera",,,,,1886,1975,Spain
Infante_Alfonso_of_Spain,Infante of Spain,,,,1941,1956,Italy
"Infante_Alvaro,_Duke_of_Galliera",,,,,1910,1997,
"Infante_Antonio,_Duke_of_Galliera",,,,,1866,1930,Spain
Infante_Antonio_Pascual_of_Spain,,,,,1755,1817,
"Infante_Carlos,_Count_of_Montemolin",Count of Montemolín,,,,1818,1861,
"Infante_Enrique,_Duke_of_Seville",Duke of Seville,,,,1823,1870,Spain
Infante_Fernando_of_Bourbon_and_Braganza,Infante of Spain,,,,1824,1861,Spain
Infante_Fernando_of_Portugal,,,,,1846,1861,
Infante_Francisco_Javier_of_Spain,Infante of Spain,,,,1757,1771,
"Infante_Philip,_Duke_of_Calabria",Duke of Calabria,,,,1747,1777,
Ingeborg_Eriksdotter_of_Sweden,,,,,1212,1254,
Ingeborg_Eriksdottir_of_Norway,Duchess consort of Finland,,,,1297,1357,
Ingeborg_Magnusdotter_of_Sweden,,,,,1277,1319,Sweden
"Ingeborg_of_Denmark,_Duchess_of_Mecklenburg",Duchess of Mecklenburg-Schwerin,,,,1347,1370,
"Ingeborg_of_Denmark,_Queen_of_Norway",,,,,1244,1287,Denmark
Ingeborg_of_Mecklenburg-Schwerin,"['Electress consort of Bradenburg', 'Countess of Holstein-Rendsburg']",,,,1343,1395,
Ingeborg_of_Sweden_(1263–1292),Countess consort of Holstein-Plön,,,,1263,1292,
Ingegerd_Olofsdotter_of_Sweden,Grand Princess consort of Kievan Rus',,,,1001,1050,Sweden
Inşirah_Hanımefendi,,,,,1887,1930,
Ippolita_Maria_Sforza,Duchess of Calabria,,,,1446,1484,
Ippolita_Maria_Sforza_(1493–1501),,,,,1493,1501,
Ippolita_Trivulzio,,,,,1600,1638,
Irakli_Bagration_of_Mukhrani,,,,,1909,1977,
Irene_of_Brunswick,Byzantine Empress consort,,,,1293,1324,
Irina_Godunova,,,,,1557,1603,
Irina_Paley,,,,,1903,1990,
Irina_Yusupova,,,,,1915,1983,
Çiçek_Hatun,,,,,1443,1498,
Đinh_Bộ_Lĩnh,"['Emperor ofĐại Cồ Việt', 'Emperor Đại Thắng Minh']",,,,924,979,
Đinh_Phế_Đế,Emperor ofĐại Cồ Việt,,,,974,1001,
Isaac_Davis_(Hawaii),High ChiefAikake,,,,1758,1810,
"Isabel_Luísa,_Princess_of_Beira",Princess of Beira,,,,1669,1690,
"Isabel_Maria_de_Alcântara,_Duchess_of_Goiás","['Duchess of Goiás', 'Countess of Treuberg', 'Baroness of Holsen']",,,,1824,1898,
Isabel_Marshal,Countess of Hertford; Countess of Cornwall,,,,1200,1240,
Isabel_Stuart,,,,,1676,1681,
Isabel_of_Barcelos,Lady of Reguengos de Monsaraz Colares and Belas,,,,1402,1466,
"Isabel_of_Braganza,_Duchess_of_Guimarães",,,,,1514,1576,
"Isabella,_Countess_of_Bedford",,,,,1332,1382,
"Isabella,_Countess_of_Vertus",'suo jure'' Countess of Vertus,,,,1348,1373,France
Isabella_I_of_Castile,,,,,1451,1504,Spain
"Isabella_d'Este,_Duchess_of_Parma",,,,,1634,1666,
Isabella_del_Balzo,Queen of Naples,,,,1465,1533,
"Isabella_of_Aragon,_Countess_of_Urgell",,,,,1376,1424,
"Isabella_of_Aragon,_Queen_of_Germany",,,,,1305,1330,
"Isabella_of_Burgundy,_Queen_of_Germany",,,,,1270,1323,
"Isabella_of_France,_Dauphine_of_Viennois",,,,,1312,1348,
"Isabella_of_France,_Queen_of_Navarre",,,,,1241,1271,
"Isabella_of_Navarre,_Countess_of_Armagnac",Countess of Armagnac,,,,1395,1450,
Isabella_of_Portugal,,,,,1503,1539,
Isabella_of_Savoy,Hereditary Princess of Modena,,,,1591,1626,
"Isabella_of_Scotland,_Duchess_of_Brittany",,,,,1426,1494,
"Isabella_of_Urgell,_Duchess_of_Coimbra","['Duchess of Coimbra', 'Dame of Montemor']",,,,1409,1443,
"Isabella_of_Valois,_Duchess_of_Bourbon",,,,,1313,1383,
Isabella_of_Viseu,Duchess of Braganza,,,,1451,1521,
Ismail_Chirine,,,,,1919,1994,
Ismihan_Sultan,,,,,1544,1585,
Itzamnaaj_K'awiil,KingofDos Pilas,,,,25,726,
Ivan_Asen_IV_of_Bulgaria,,,,,1326,1349,
Izabela_Maria_Lubomirska,,,,,1808,1868,
Jin_Yunying,,,,,1913,1992,China
Jirgalang,Prince Zheng of the First Rank,,,,1599,1655,
"Joachim,_4th_Prince_Murat",,,,,1834,1901,
"Joachim,_5th_Prince_Murat",,,,,1856,1932,France
"Joachim,_6th_Prince_Murat",,,,,1885,1938,France
"Joachim,_7th_Prince_Murat",,,,,1920,1944,
"Joachim,_Count_of_Schönburg-Glauchau",Count of Schönburg-Glauchau,,,,1929,1998,
"Joachim_Ernst,_Duke_of_Anhalt",Duke of Anhalt,,,,1901,1947,
"Joachim_Ernst,_Margrave_of_Brandenburg-Ansbach",,,,,1583,1625,Germany
"Joan,_Countess_of_Ponthieu",,,,,1220,1279,
"Joan,_Heiress_of_Navarre","['Regent and Heiress of Navarre', 'Countess consort of Foix']",,,,1382,1412,
"Joan_I,_Countess_of_Auvergne",,,,,1326,1360,
"Joan_II,_Countess_of_Burgundy",,,,,1292,1330,
"Joan_III,_Countess_of_Burgundy",,,,,1308,1349,
Joan_of_Armagnac,Duchess of Berry,,,,1346,1387,
"Joan_of_France,_Duchess_of_Brittany",,,,,1391,1433,
Joan_of_France_(1351–1371),,,,,1351,1371,
Joan_of_Lancaster,Baroness de Mowbray,,,,1310,1349,
Joan_of_Savoy,,,,,1310,1344,
"Joan_of_Valois,_Duchess_of_Alençon","['Duchess of Alençon', 'Countess of Perche']",,,,1409,1432,
"Joan_of_Valois,_Queen_of_Navarre",,,,,1343,1373,
Joan_the_Lame,,,,,1293,1348,
"Joanna,_Duchess_of_Durazzo",,,,,1344,1387,
Joanna_Elisabeth_of_Holstein-Gottorp,,,,,1712,1760,Germany
Joanna_Sophia_of_Bavaria,Duchess consort of Austria,,,,1373,1410,
"Joanna_of_Aragon,_Countess_of_Ampurias",,,,,1344,1385,
"Joanna_of_Aragon,_Countess_of_Foix",,,,,1375,1407,
Joanna_of_Bavaria,,,,,1362,1386,
Jocelyn_Lucas,,,,,1889,1980,
Joel_Hulu_Mahoe,,,,,1831,1891,
"Johann,_Count_of_Leiningen-Dagsburg-Falkenburg",Count of Leiningen-Dagsburg,,,,1662,1698,
"Johann_Ernst_III,_Duke_of_Saxe-Weimar",,,,,1664,1707,
"Johann_Georg,_Chevalier_de_Saxe","['Chevalier de Saxe', 'Governor of Dresden']",,,,1704,1774,
"Johann_II,_Duke_of_Saxe-Weimar",,,,,1570,1605,
Johann_II_of_Nassau-Saarbrücken,,,,,1423,1472,
"Johann_Philipp,_Duke_of_Saxe-Altenburg",,,,,1597,1639,
"Johann_Wilhelm,_Duke_of_Saxe-Jena",,,,,1675,1690,
"Johann_Wilhelm,_Duke_of_Saxe-Weimar",,,,,1530,1573,
Johanna_Elisabeth_of_Baden-Durlach,Duchess consort of Württemberg-Stuttgart,,,,1680,1757,
"Johannes,_11th_Prince_of_Thurn_and_Taxis",Prince of Thurn and Taxis,,,,1926,1990,
"John,_3rd_Earl_of_Kent",,,,,1330,1352,
"John,_Elector_of_Saxony",,,,,1468,1532,
"John,_Hereditary_Prince_of_Saxony",Hereditary Prince of Saxony,,,,1498,1537,
"John,_Margrave_of_Brandenburg-Küstrin",Margrave of Brandenburg-Küstrin,,,,1513,1571,
"John,_Prince_of_Antioch",Prince of Antioch,,,,1431,1457,
"John,_Prince_of_Portugal_(1451)",Prince of Portugal,,,,1451,1451,
John_Armytage,,,,,1732,1758,
John_Aubrey-Fletcher,,,,,1912,1992,
John_Bryn_Edwards,,,,,1889,1922,
"John_Casimir,_Duke_of_Saxe-Coburg",,,,,1564,1633,
"John_Casimir,_Prince_of_Anhalt-Dessau",Prince of Anhalt-Dessau,,,,1596,1660,
James_Rivett-Carnac,,,,,1784,1846,
"James_Stuart,_Duke_of_Cambridge",Duke of Cambridge;Earl of Cambridge;Baron of Dauntsey,,,,1663,1667,
Jane_Lahilahi,,,,,1813,1862,
Jane_Loeau,,,,,1828,1873,
Jankibai,,,,,1675,1700,
Jawan_Singh,Ruler ofUdaipur State,,,,1821,1838,
Jayappaji_Rao_Scindia,Sardar,,,,1720,1755,
"Jean_Gaston,_Duke_of_Valois",Duke of Valois,,,,1650,1652,
"Jean_Marie,_Duke_of_Châteauvillain",Duke of Châteauvillain,,,,1748,1755,France
Jeanne_Bonaparte,Marquise de Villeneuve-Escaplon,,,,1861,1910,Belgium
Jeanne_d'Albret,,,,,1528,1572,
Jeanne_de_Laval,,,,,1433,1498,France
Jehangir_Cowasji_Jehangir_Readymoney,,,,,1853,1934,
"John_Ernest,_Duke_of_Saxe-Coburg","['Landgrave of Thuringia', 'Duke of Saxe-Coburg']",,,,1521,1553,
"John_Ernest,_Duke_of_Saxe-Eisenach",,,,,1566,1638,
"John_Ernest_I,_Duke_of_Saxe-Weimar",,,,,1594,1626,
"John_Ernest_II,_Duke_of_Saxe-Weimar",,,,,1627,1683,
John_Esplen,,,,,1863,1930,
"John_Frederick_II,_Duke_of_Saxony",,,,,1529,1595,
John_Fulton_(instrument_maker),John Fulton,,,,1803,1853,
"John_George_I,_Duke_of_Saxe-Eisenach",Duke of Saxe-Eisenach,,,,1634,1686,
"John_George_I,_Prince_of_Anhalt-Dessau",Prince of Anhalt-Dessau,,,,1567,1618,
"John_George_II,_Duke_of_Saxe-Eisenach",,,,,1665,1698,
"John_George_II,_Prince_of_Anhalt-Dessau",Prince of Anhalt-Dessau,,,,1627,1693,
"John_Henry,_Margrave_of_Moravia",,,,,1322,1375,
"John_I,_Duke_of_Saxony","['(officially:)', 'Duke of Saxony Angria and Westphalia']",,,,1249,1285,
"John_I,_Margrave_of_Brandenburg",Margrave of Brandenburg,,,,1213,1266,
"John_II,_Count_of_Saarbrücken","['Count of Saarbrücken', 'Seigneur of Commercy']",,,,1310,1381,
"John_II,_Duke_of_Saxe-Lauenburg",,,,,1275,1322,
"John_II,_Duke_of_Schleswig-Holstein-Haderslev",,,,,1521,1580,
"John_IV,_Duke_of_Mecklenburg",,,,,1370,1422,
John_Kinloch,,,,,1849,1910,
John_Neeld,,,,,1805,1891,
John_Redmond_Freke,,,,,1707,1764,
John_Sigismund_Vasa,,,,,1652,1652,Poland
John_Smith-Burges,,,,,1734,1803,
"John_Tristan,_Count_of_Valois",Count of Valois,,,,1250,1270,Egypt
"John_V,_Duke_of_Mecklenburg",,,,,1418,1442,
"John_V,_Duke_of_Saxe-Lauenburg",,,,,1439,1507,
John_VII_of_Werle,,,,,1375,1414,
"John_William_III,_Duke_of_Saxe-Eisenach",,,,,1666,1729,
John_William_Pitt_Kinau,,,,,1842,1859,
"John_of_Castile,_Lord_of_Valencia_de_Campos","['Lord of Valencia de Campos', 'Lord of Biscay', 'King of León Galicia and Seville']",,,,1260,1319,
John_of_Denmark_(1518–1532),,,,,1518,1532,Denmark
"John_of_Foix,_Viscount_of_Narbonne","['Count of Étampes', 'Viscount of Narbonne']",,,,1450,1500,
"John_of_Luxembourg,_Lord_of_Beauvoir",,,,,1370,1397,
"Josef_Friedrich_Wilhelm,_Prince_of_Hohenzollern-Hechingen",Prince of Hohenzollern-Hechingen,,,,1717,1798,
"Joseph,_4th_Prince_Kinsky_of_Wchinitz_and_Tettau",Prince Kinsky of Wchinitz and Tettau,,,,1751,1798,
"Joseph,_Count_of_Harcourt",Count of Harcourt,,,,1679,1739,France
"Joseph,_Duke_of_Parma",Duke of Parma,,,,1875,1950,
"Joseph,_Duke_of_Saxe-Altenburg",Duke of Saxe-Altenburg,,,,1789,1868,
"Joseph,_Hereditary_Prince_of_Hesse-Rotenburg",Hereditary Prince of Hesse-Rotenburg,,,,1705,1744,Germany
Joseph_Danvers,,,,,1686,1753,
Joseph_Gregorio_II,,,,,1847,1868,
Joseph_Hewitt,,,,,1865,1923,
Joshua_Kaeo,,,,,1808,1859,
"Joshua_Vanneck,_1st_Baron_Huntingfield",,,,,1745,1816,
"João_I,_Duke_of_Braganza",,,,,1543,1583,
"Judith_of_Bavaria,_Duchess_of_Swabia",Duchess of Swabia,,,,1103,1131,
"Judith_of_Flanders,_Countess_of_Northumbria",,,,,1033,1094,
"Jules,_Prince_of_Guéméné",Prince of Guéméné,,,,1726,1800,France
"Jules,_Prince_of_Soubise",Prince of Soubise,,,,1697,1724,France
Juliana_Maria_of_Brunswick-Wolfenbüttel,,,,,1729,1796,
Julie_von_Voss,Countess Ingenheim,,,,1766,1789,
"Julius,_Count_of_Lippe-Biesterfeld",Count of Lippe-Biesterfeld,,,,1812,1884,
"Julius_Francis,_Duke_of_Saxe-Lauenburg",,,,,1641,1689,
"Julius_Henry,_Duke_of_Saxe-Lauenburg",,,,,1586,1665,
Juraj_IV_Zrinski,Count,,,,1549,1603,
Just_de_Noailles,,,,,1777,1846,
Jutta_of_Denmark,Abbess of St. Agneta,,,,1246,1286,
Júlia_Hunyady_de_Kéthely,,,,,1831,1919,
Jaber_I_Al-Sabah,,,,,1770,1859,Kuwait
Jacob_Dircksz_de_Graeff,,,,,1579,1638,
"Jacques_I,_Prince_of_Monaco",,,,,1689,1751,France
Jacques_Léopold_de_La_Tour_d'Auvergne,Duke of Bouillon,,,,1746,1802,
Jagat_Singh_I,RanaofMewar,,,,1607,1652,
Jagat_Singh_II,MaharanaofMewar,,,,1709,1751,
Jagatjit_Singh,Maharajaof theprincely stateofKapurthala,,,,1872,1949,
Jahan_Shah_IV,EmperorofMughal Empire,,,,1749,1788,
Jai_Singh_I,King ofAmber,,,,1611,1667,India
"Jaime,_Duke_of_Braganza",,,,,1479,1532,
Jalal_ad-Din_Mingburnu,,,,,1199,1231,
Jalaluddin_Mirza,Zamindar of Natore,,,,1898,1975,
"James,_Duke_of_Rothesay_(born_1507)",Duke of Rothesay,,,,1507,1508,
"James,_Duke_of_Rothesay_(born_1540)",Duke of Rothesay,,,,1540,1541,
James_Bellingham,,,,,1623,1650,
James_Everard_Home,,,,,1798,1853,
James_Kaliokalani,,,,,1835,1852,
James_Kānehoa,,,,,1797,1851,
Kahekili_II,,,,,1706,1794,
Kaiminaauao,,,,,1844,1848,
Kalanimoku,Chief Minister of Kingdom of Hawaii,,,,1768,1827,
Kalanipauahi,,,,,1804,1826,
Kalākua_Kaheiheimālie,Queen Consort of Hawaiian Islands,,,,1778,1842,
Kamanawa_II,,,,,1785,1840,
Kambamba_Kulaxingo,King ofBaixa de Cassanje,,,,1899,2006,
Kamokuiki,,,,,1795,1840,
Kamures_Kadınefendi,,,,,1855,1921,
Kapaakea,High Chief of Hawaii,,,,1815,1866,
Kapiʻolani_(chiefess),High Chiefess of Ka'ū and South Kona,,,,1781,1841,
Karan_Singh_II,Ruler ofMewar,,,,1584,1628,
"Kardam,_Prince_of_Turnovo",Prince of Turnovo,,,,1962,2015,Spain
Kardam_of_Bulgaria,Khan of Bulgaria,,,,735,803,
Karin_Elisabeth_von_Schaper,Hereditary Grand Duchess of Mecklenburg-Schwerin,,,,1920,2012,
Karka_II,,,,,972,973,
"Karl,_Prince_of_Hohenzollern-Sigmaringen",Prince of Hohenzollern-Sigmaringen,,,,1785,1853,
"Karl,_Prince_of_Isenburg-Büdingen",Prince of Isenburg and Büdingen,,,,1838,1899,
"Karl,_Prince_of_Leiningen",Prince of Leiningen,,,,1898,1946,
"Karl_Friedrich,_Duke_of_Saxe-Meiningen",Duke of Saxe-Meiningen,,,,1712,1743,
"Karl_Leopold,_Duke_of_Mecklenburg-Schwerin",Duke of Mecklenburg-Schwerin,,,,1678,1747,
"Karl_Theodor,_Duke_in_Bavaria",,,,,1839,1909,
"Karl_Wilhelm,_Duke_of_Saxe-Meiningen",Duke of Saxe-Meiningen,,,,1754,1782,
Karoline_von_Manderscheid-Blankenheim,Princess consort of Liechtenstein,,,,1768,1831,Austria
Karthika_Thirunal_Lakshmi_Bayi,Maharani of Travancore,,,,1916,2008,
Katherine_of_Bavaria,Duchess consort ofGueldersandJülich,,,,1361,1400,
Katherine_of_England,,,,,1253,1257,
Kayqubad_I,,,,,1188,1237,
Kealiiahonui,,,,,1800,1849,
Keeaumoku_II,Governor of Maui,,,,1784,1824,
Keeaumoku_Pāpaiahiahi,,,,,1736,1804,
Keharanjo_Nguvauva,The late Paramount Chief of Ovambanderu,,,,1984,2011,Namibia
Kekūanāoʻa,Kuhina Nui of the Hawaiian Islands and Governor of Oahu,,,,1794,1868,
Keliimaikai,,,,,1765,1809,
Kenrick_Clayton,,,,,1713,1769,
Keoni_Ana,Kuhina Nui of the Hawaiian Islands andMinister of Interior,,,,1810,1857,
Keratsa_of_Bulgaria,Byzantine Empress consort,,,,1348,1390,Bulgaria
Kham-Oun_I,Queen of Laos,,,,1885,1915,
Khanzada_Begum,,,,,1478,1545,Uzbekistan
Kharak_Singh,,,,,1801,1840,
Khosrow_Jahanbani,,,,,1942,2014,
Khosrow_Mirza,,,,,1811,1883,
Khusrau_Mirza,Mirza,,,,1587,1622,
Kilinahe,Ke Aliʻi,,,,1802,1878,
King_Gong_of_Chu,King of Chu,,,,-600,-560,
